,Force / N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time / s,9.99g try 1,9.99g try 2,9.99g try 3,20.18 try 1,20.18 try 2,20.18 try 3,30.26 try 1,30.26 try 2,30.26 try 3,40.31 try 1,40.31 try 2,40.31 try 3,50.48 try 1,50.48 try 2,50.48 try 3,60.51 try 1,60.51 try 2,60.51 try 3,70.59 try 1,70.59 try 2,70.59 try 3,80.81 try 1,80.81 try 2,80.81 try 3,91.21 try 1,91.21 try 2,91.21 try 3,100.95 try 1,100.95 try 2,100.95 try 3
8.32,-0.5926630861,0.2235164847,-1.243825039,2.851569046,0.3088102145,4.743652776,0.2420973364,-0.543171613,1.278597676,0.6073178165,0.5011899771,-4.162011153,3.98979812,3.910295872,0.009751129749,4.948050114,1.654547124,-0.3093848689,-0.02544425869,-0.6726139467,0.5056024976,-5.47562784,6.082321203,10.38296742,-8.654048924,7.794614451,-7.633977715,-8.055384681,-6.495074625,-6.776858778
8.33,-0.4795747384,-0.2424287333,-2.128607417,2.779034677,0.3591478799,4.881393237,0.4151519691,-1.102251774,0.6853477644,1.476141821,0.3202934436,-3.305113964,3.302648096,3.924928003,0.2666932553,4.556685638,1.587503059,-0.2860129167,-0.01216229301,-0.4542976519,0.3395141621,-5.290823967,5.795002423,10.28809501,-8.722134535,7.87061798,-7.831230073,-8.028628084,-6.516914376,-6.690606037
8.34,-0.3455943239,-0.6980131944,-2.921629268,2.641995539,0.4012688851,4.901640244,0.5817696355,-1.644350842,0.0816411449,2.327445143,0.1356300331,-2.409632098,2.584358191,3.903325422,0.5210849725,4.129097405,1.507839004,-0.2603703368,0.001201944937,-0.2328775551,0.1711034307,-5.074257984,5.472894828,10.13147657,-8.743620469,7.904582722,-7.986642584,-7.963262767,-6.50713441,-6.571900151
8.35,-0.1965585299,-1.123766435,-3.588704812,2.443632478,0.434209577,4.80390646,0.7393669145,-2.161117335,-0.5233111161,3.151123455,-0.05062848226,-1.486019621,1.841700987,3.845687562,0.7704935133,3.668684565,1.416188256,-0.2326607031,0.01455805228,-0.009866418074,0.001522292026,-4.827229991,5.117932108,9.91405209,-8.718391936,7.896327262,-8.099384925,-7.859603066,-6.465782181,-6.421316912
8.36,-0.03895991216,-1.501492899,-4.101077596,2.188549742,0.4572163316,4.590544303,0.885500247,-2.644590041,-1.120278947,3.937400323,-0.236291571,-0.5450590014,1.081678824,3.752546533,1.012533764,3.179107208,1.313279401,-0.2031039994,0.02781568116,0.2132121272,-0.1680692597,-4.551222956,4.732245191,9.637126484,-8.646583721,7.845895695,-8.16885475,-7.718147467,-6.393058327,-6.23958673
8.37,0.1203359449,-1.815049565,-4.436660127,1.882668109,0.4697627954,4.266689326,1.017903823,-3.087320667,-1.700154098,4.676943235,-0.419175704,0.4022647649,0.3114577688,3.624762208,1.244891076,2.664257271,1.19993052,-0.1719348737,0.04088514985,0.4348339882,-0.3365111588,-4.247893818,4.318149449,9.302361774,-8.528579476,7.753557387,-8.194680902,-7.539576213,-6.289315701,-6.027591097
8.38,0.2743895187,-2.051035859,-4.580986032,1.533087464,0.471561928,3.840136607,1.134524715,-3.482488582,-2.254089111,5.360974379,-0.597130035,1.344892398,-0.4616999475,3.463514283,1.465343397,2.128227596,1.077042691,-0.1394007742,0.05367804947,0.6534850246,-0.5026512038,-3.919063536,3.878130802,8.911767117,-8.36500966,7.619805538,-8.1767254,-7.324748032,-6.155057655,-5.786358311
8.39,0.4164896602,-2.199366357,-4.527833676,1.147921998,0.4625725684,3.321153123,1.233554705,-3.824005902,-2.773632313,5.981374823,-0.7680616954,2.271819441,-1.230504405,3.270291391,1.671782525,1.575279396,0.9455928202,-0.1057599862,0.06610784198,0.8676713932,-0.6653529386,-3.566706157,3.414830787,8.467686743,-8.156748176,7.445354549,-8.115084175,-7.074696008,-5.990935602,-5.517058483
8.4,0.5404459566,-2.253701808,-4.279494362,0.736111869,0.4430003769,2.722230628,1.313458325,-4.106611272,-3.250856761,6.530780885,-0.9299604082,3.17222473,-1.98770673,3.046877354,1.862234266,1.009808381,0.8066258797,-0.07127958019,0.07809044559,1.075929754,-0.8235034262,-3.19293697,2.931030709,7.972785887,-7.904907701,7.231136202,-8.010086557,-6.790622611,-5.797745855,-5.220997866
8.41,0.6408584085,-2.211720062,-3.846673563,0.3072156902,0.4132931304,2.057784979,1.372996662,-4.325950924,-3.678481194,7.002671532,-1.08092213,4.035596722,-2.726167441,2.795334719,2.034877315,0.4363098089,0.6612465988,-0.03623329282,0.08954480356,1.276837266,-0.9760208621,-2.799999802,2.429634937,7.430034794,-7.610833742,6.978294687,-7.862293517,-6.473893916,-5.576425758,-4.899612519
8.42,0.7133526746,-2.075215305,-3.248029422,-0.1288113377,0.3741304773,1.343809156,1.411246571,-4.47864575,-4.049981122,7.391445779,-1.219171445,4.85185621,-3.438923769,2.517985712,2.188060673,-0.1406572448,0.5106106824,-0.0008993530035,0.1003934325,1.469021313,-1.121861974,-2.390253551,1.913653474,6.842690891,-7.276097444,6.688180489,-7.672494666,-6.126033034,-5.328049146,-4.554461339
8.43,0.7547706338,-1.850021386,-2.509368438,-0.5618484981,0.3264083891,0.5974883086,1.427614982,-4.562343361,-4.359688377,7.692489171,-1.343082444,5.611473988,-4.119255304,2.217390804,2.320319436,-0.7165061319,0.3559156234,0.03444172669,0.1105629464,1.651168875,-1.260029156,-1.966158024,1.38618388,6.214279238,-6.902487201,6.362343174,-7.441704041,-5.748712787,-5.053821128,-4.1872185
8.44,0.7633079651,-1.545762494,-1.662532988,-0.9818444728,0.2712186617,-0.1632138762,1.421848102,-4.575754327,-4.602877595,7.902228552,-1.451197845,6.305582101,-4.760747361,1.89632507,2.430388803,-1.286659093,0.1983911832,0.06950937699,0.1199845532,1.822035504,-1.389577298,-1.53025917,0.8503926866,5.548571369,-6.491999096,6.002523115,-7.171154686,-5.343747662,-4.755072243,-3.799665332
8.45,0.7385927505,-1.175441839,-0.744028661,-1.379050646,0.209823937,-0.9199875592,1.394035347,-4.518672041,-4.775838311,8.018174474,-1.542246135,6.926077366,-5.357351466,1.557752571,2.517216172,-1.84658365,0.03928961558,0.1040251994,0.1285945202,1.980453824,-1.509620245,-1.085173796,0.3094963778,4.849562662,-6.046826242,5.610642194,-6.862292062,-4.91308509,-4.433252005,-3.393681684
8.46,0.6817016771,-0.7548859382,0.2065494349,-1.744247379,0.1436288166,-1.654617459,1.344607956,-4.391975903,-4.875931573,8.038950747,-1.615156523,7.465715977,-5.90344238,1.204798988,2.579971206,-2.391828634,-0.1201242881,0.1377151761,0.1363346049,2.125341508,-1.619336861,-0.6335738588,-0.2332579135,4.121448355,-5.569347059,5.188793538,-6.516766327,-4.458796075,-4.089921869,-2.971236801
8.47,0.5951131325,-0.3020682281,1.148223547,-2.068958013,0.07414772604,-2.349421286,1.274332306,-4.197617769,-4.901630207,7.964310773,-1.66907153,7.918198065,-6.393871142,0.8407227691,2.618053774,-2.918059575,-0.2785832537,0.170311846,0.1431524492,2.255708669,-1.717976646,-0.1781704229,-0.7746119004,3.368598367,-5.062112572,4.739230337,-6.136423519,-3.983065239,-3.726747653,-2.534379774
8.48,0.482599237,0.1636590715,2.04039976,-2.345645621,0.002970268369,-2.987675353,1.184298025,-3.938591888,-4.852542113,7.79514047,-1.703357077,8.278241248,-6.824013615,0.4688850455,2.631099689,-3.421093156,-0.4348275983,0.2015564274,0.1490019336,2.370664627,-1.804864869,0.2783026137,-1.311315703,2.595531075,-4.527832778,4.264353813,-5.723295692,-3.488180315,-3.345491459,-2.085229602
8.49,0.3490615164,0.6223920195,2.844617922,-2.567887947,-0.06827514372,-3.554017103,1.075901103,-3.618888766,-4.729416257,7.533447763,-1.717609944,8.541642298,-7.18981409,0.09271860179,2.618984192,-3.896930469,-0.5876152443,0.2312008726,0.153843489,2.469423994,-1.879407184,0.7331049316,-1.840147357,1.806886196,-3.96936217,3.76670039,-5.279590061,-2.976521146,-2.948003122,-1.625964912
8.5,0.2003173723,1.054525594,3.526209602,-2.730526476,-0.1379585428,-4.034814886,0.9508222437,-3.24343369,-4.534131231,7.182338746,-1.711662505,8.705326209,-7.48782352,-0.2843038148,2.581823145,-4.341788805,-0.7357315934,0.2590098373,0.1576443646,2.551312036,-1.941093696,1.183506242,-2.357932156,1.007396934,-3.389684483,3.248928151,-4.807677207,-2.450548241,-2.536211234,-1.158813391
8.51,0.04284665527,1.441591561,4.055792579,-2.829786171,-0.2044856976,-4.418496065,0.8110008052,-2.818010856,-4.269666603,6.745980815,-1.685584708,8.767382096,-7.715232046,-0.6587015547,2.519971921,-4.752131726,-0.8779991822,0.2847625491,0.1603788492,2.615769287,-1.989502448,1.626802674,-2.861561713,0.2018615827,-2.791896757,2.713802636,-4.310078416,-1.91279094,-2.112113786,-0.6860409845
8.52,-0.1164906221,1.767047753,4.410537461,-2.863363095,-0.2663345859,-4.695825567,0.6586047306,-2.349174251,-3.940057447,6.229553209,-1.639683244,8.727085504,-7.869895487,-1.027018199,2.434022009,-5.124697175,-1.013287043,0.3082545597,0.1620284452,2.662355369,-2.024302306,2.060333013,-3.348012616,-0.6048852807,-2.179192787,2.164182075,-3.789452205,-1.365835254,-1.677768476,-0.209940899
8.53,-0.2707531328,2.016985042,4.575151821,-2.830477885,-0.3220902159,-4.860128165,0.495996934,-1.844146689,-3.550332781,5.639185532,-1.574497949,8.584906865,-7.950355557,-1.38585347,2.324795355,-5.456523413,-1.140519692,0.3292993685,0.1625819939,2.690752002,-2.045255227,2.481494669,-3.814364581,-1.408001806,-1.554846062,1.603002117,-3.248580119,-0.8123114292,-1.235282724,0.267177516
8.54,-0.4132206258,2.180721775,4.54253942,-2.731893848,-0.3704769987,-4.907449152,0.3256986631,-1.310708532,-3.106438837,4.981885,-1.490795447,8.342506007,-7.955853619,-1.73189462,2.1933365,-5.744972558,-1.258685685,0.3477299028,0.1620357509,2.700765178,-2.052217887,2.887759307,-4.257817983,-2.202667933,-0.9221922741,1.033260155,-2.690351871,-0.254881295,-0.786803448,0.7429999721
8.55,-0.537686685,2.251260282,4.314106124,-2.569899239,-0.4103879314,-4.83664953,0.1503504068,-0.7570778342,-2.615148338,4.265453272,-1.389560138,8.002712773,-7.886337832,-2.061947018,2.040902598,-5.98775156,-1.36684565,0.3633998444,0.1603934111,2.692326485,-2.045142658,3.27668802,-4.675710663,-2.984114317,-0.284611497,0.4579993122,-2.117749903,0.3037745331,-0.3345066438,1.215218467
8.56,-0.638729104,2.225585936,3.89969929,-2.348254149,-0.4409099234,-4.64943342,-0.02732904517,-0.1917837309,-2.083957157,3.498393849,-1.271982621,7.569493989,-7.742463644,-2.372963637,1.868951384,-6.182930428,-1.46413976,0.3761847914,0.1576660843,2.665493578,-2.024077937,3.645945973,-5.06553391,-3.747650954,0.3544898715,-0.1197078109,-1.533833449,0.8609695455,0.1194131686,1.681542479
8.57,-0.7119460975,2.104795989,3.317183269,-2.07210323,-0.4613446861,-4.35030705,-0.204584758,0.3764649582,-1.520969956,2.689811144,-1.139445691,7.047907155,-7.52558761,-2.662073191,1.679127242,-6.328957569,-1.549794568,0.3859832452,0.1538722196,2.620449782,-1.989167814,3.993316423,-5.424947519,-4.488695329,0.99169731,-0.6967755469,-0.9417221965,1.414024258,0.5727535946,2.13971008
8.58,-0.7541480599,1.894052681,2.591669303,-1.74785628,-0.4712247087,-3.946470288,-0.3786683669,0.9389138956,-0.9347765239,1.849302422,-0.9935080756,6.444041395,-7.237754604,-2.926606636,1.473245476,-6.424672129,-1.623129153,0.3927174169,0.1490374807,2.557502839,-1.940651087,4.316714018,-5.751793842,-5.202799919,1.623606416,-1.270121644,-0.3445796125,1.960279095,1.023315051,2.587498902
8.59,-0.7634965161,1.602362618,1.754433026,-1.383039463,-0.4703239541,-3.447643345,-0.5468806908,1.486898094,-0.3343207193,0.9868438824,-0.8358861041,5.764946383,-6.881678533,-3.164121815,1.253274947,-6.469313218,-1.683560537,0.3963338447,0.1431945723,2.47708281,-1.878859627,4.614197324,-6.044110742,-5.885678886,2.246841093,-1.836683728,0.2544039542,2.497107183,1.468911439,3.022736921
8.6,-0.7395842124,1.242191855,0.8415662222,-0.9861206226,-0.4586630299,-2.865832816,-0.7066135833,2.011975406,0.2712359908,0.1126722546,-0.668433522,5.018550032,-6.460716754,-3.372426001,1.021319253,-6.462525956,-1.730608314,0.3968038181,0.1363830191,2.379739129,-1.804216109,4.883980476,-6.300143368,-6.533233797,2.85807159,-2.39343566,0.852028319,3.021926979,1.907380747,3.443312993
8.61,-0.683452858,0.8289331292,-0.1075790232,-0.5663127251,-0.4365087171,-2.215042678,-0.8553903725,2.506056585,0.8726543121,-0.7628367073,-0.4931196901,4.213565948,-5.978838416,-3.549596142,0.7795966023,-6.4043643,-1.763898475,0.3941236059,0.128648898,2.26613686,-1.717231121,5.1244439,-6.518354694,-7.141578225,3.454032292,-2.937403699,1.445100559,3.532214687,2.336595548,3.847187091
8.62,-0.5975477445,0.3802480144,-1.052086726,-0.1333600218,-0.4043678668,-1.510937226,-0.9909042617,2.961529905,1.460758092,-1.629291376,-0.3120064226,3.359391706,-5.440587035,-3.693996612,0.5304186087,-6.295290611,-1.783166376,0.3883144862,0.1200445268,2.137052141,-1.618499671,5.334144035,-6.697434744,-7.707061072,4.031539165,-3.465682387,2.030452073,4.025516394,2.754473314,4.2324002
8.63,-0.4856112194,-0.08468788528,-1.951240818,0.3026881295,-0.3629758041,-0.770464036,-1.111054097,3.371378425,2.026574324,-2.476407592,-0.1272237393,2.465999135,-4.851037655,-3.804294315,0.2761681805,-6.136171979,-1.788258847,0.379422577,0.11062811,1.993366892,-1.508697117,5.511821999,-6.836308456,-8.226288481,4.587506767,-3.975450066,2.604955506,4.499459871,3.158986524,4.597083826
8.64,-0.3525196558,-0.5460044509,-2.766280345,0.7317105218,-0.3132795051,-0.01144604178,-1.213976944,3.729288093,2.561470056,-3.294130729,0.05905518485,1.543817911,-4.215748995,-3.879470989,0.01927673446,-5.928273332,-1.779135403,0.3675184701,0.1004633454,1.836062782,-1.388574546,5.65641115,-6.934142139,-8.696144207,5.118964734,-4.463983947,3.165541466,4.95176598,3.548172502,4.93946905
8.65,-0.2040710194,-0.983986244,-3.462070385,1.143749025,-0.2564159321,0.7478474547,-1.298076976,4.029745016,3.057284104,-4.072755032,0.2446395784,0.6036137945,-3.540711043,-3.918832607,-0.2377990565,-5.673247376,-1.755868572,0.3526966712,0.08961899279,1.666214528,-1.258953639,5.767043482,-6.990348472,-9.11380832,5.623073651,-4.928674659,3.709214914,5.380259634,3.92014294,5.257895114
8.66,-0.04673228715,-1.379915092,-4.008616652,1.529239725,-0.193686022,1.489140521,-1.362050215,4.268120409,3.506451575,-4.803038822,0.4273468378,-0.3436370518,-2.83228857,-3.922015785,-0.4926007566,-5.373121463,-1.718643316,0.335074849,0.0781684093,1.484982548,-1.120721048,5.843054844,-7.004590035,-9.476774126,6.097140219,-5.367040182,4.23307117,5.782880258,4.273093057,5.550817475
8.67,0.1126422781,-1.716870054,-4.382358495,1.879234914,-0.1265249226,2.194590487,-1.40490475,4.440741903,3.902119288,-5.476314185,0.6050281969,-1.286876198,-2.097161122,-3.888991136,-0.7426916771,-5.030281469,-1.667755561,0.3147929014,0.06618905277,1.293605035,-0.9748223331,5.883988919,-6.976781332,-9.782863214,6.538631647,-5.776739104,4.734311431,6.157691698,4.605310357,5.816815298
8.68,0.2671097249,-1.980450573,-4.567184561,2.18561078,-0.05646915965,2.847217417,-1.425976118,4.544950121,4.238250333,-6.084589852,0.7755939974,-2.21509205,-1.342260042,-3.820063541,-0.985680179,-4.647452828,-1.603609842,0.2920118446,0.053761958,1.093389497,-0.8222554919,5.889599971,-6.907089306,-10.03023853,6.945189181,-6.155583129,5.210257726,6.502891529,4.915182941,6.054598347
8.69,0.4099408745,-2.159391923,-4.555127322,2.441255967,0.01487851654,3.431312805,-1.424937607,4.579139652,4.509716184,-6.620646053,0.9370382651,-3.117448396,-0.5747031115,-3.715869336,-1.219242544,-4.227678871,-1.526716092,0.2669125353,0.04097118851,0.8857038252,-0.6640641353,5.859854315,-6.795932336,-10.21741541,7.314640711,-6.501548763,5.658367221,6.816819728,5.201207323,6.263013241
8.7,0.5349134685,-2.246046627,-4.346706544,2.64023664,0.08588579893,3.932817676,-1.401805317,4.542783777,4.712374946,-7.078120208,1.087462302,-3.983410917,0.1982725578,-3.577370437,-1.441145198,-3.774296623,-1.437685584,0.2396942343,0.02790326794,0.6719669455,-0.5013303475,5.794930522,-6.643977723,-10.34327046,7.64501237,-6.812788123,6.076245804,7.09796665,5.46199573,6.441049054
8.71,0.6365832339,-2.236711295,-3.950906882,2.777934215,0.1549281681,4.33966098,-1.356937917,4.436442589,4.843134547,-7.451582444,1.225097014,-4.802870164,0.9693787624,-3.405845457,-1.649266068,-3.290910288,-1.337226073,0.2105730249,0.0146465947,0.4536391278,-0.3351672846,5.695218345,-6.452137688,-10.40704835,7.934539086,-7.087638809,6.461660878,7.344980293,5.696282828,6.587842212
8.72,0.710521056,-2.131784894,-3.384790563,2.851152566,0.2204260583,4.64205014,-1.29103108,4.26175436,4.899999921,-7.736600049,1.348323721,-5.566259575,1.731344925,-3.202877905,-1.841614877,-2.781362583,-1.226136171,0.1797800975,0.001290844037,0.2322120072,-0.1667115601,5.561316381,-6.221563894,-10.4083663,8.181674005,-7.32463278,6.812553291,7.556672798,5.902931871,6.702680688
8.73,0.7535059271,-1.935751699,-2.672761869,2.858192204,0.2808809951,4.832706753,-1.205106697,4.021410306,4.882103442,-7.92979008,1.455693189,-6.264667164,2.47698665,-2.970341565,-2.016352179,-2.249704203,-1.105298996,0.147559914,-0.01207363858,0.009198393504,0.00288452984,5.394028475,-5.953640532,-10.34721639,8.385096762,-7.522504195,7.127048332,7.732026161,6.080940208,6.785007451
8.74,0.7636652657,-1.656989644,-1.845515104,2.798889733,0.3349098778,4.907041779,-1.100497033,3.719113125,4.789718167,-8.028859517,1.545942679,-6.889939557,3.199273457,-2.710383201,-2.171806948,-1.70016161,-0.975675154,0.1141682673,-0.02535644864,-0.2138780645,0.1724608886,5.194358899,-5.649976011,-10.22396564,8.543720532,-7.680196179,7.403465751,7.870197129,6.229444153,6.834423172
8.75,0.740556493,-1.307412276,-0.9387114246,2.674621633,0.3812766225,4.863266,-0.9788240695,3.359519952,4.624253666,-8.032632482,1.618010791,-7.434777176,3.891395076,-2.425402733,-2.306492558,-1.137103439,-0.8382951,0.0798702502,-0.03846773408,-0.4354932884,0.3408575545,4.963506317,-5.312393304,-10.03935376,8.656697838,-7.796866461,7.640328734,7.970521252,6.347723171,6.850688156
8.76,0.6851863136,-0.9019595985,0.008558455551,2.488272318,0.418920441,4.702433085,-0.841974356,2.948170617,4.388234517,-7.941064192,1.671049954,-7.89281946,4.546825659,-2.118031085,-2.419120999,-0.5650057684,-0.6942509486,0.04493815124,-0.05131880314,-0.6541331835,0.5069226353,4.702856593,-4.942919001,-9.794488729,8.723425076,-7.871891879,7.836371797,8.032516086,6.435203381,6.83372351
8.77,0.5999668591,-0.4579595755,0.9554593957,2.244167183,0.4469801102,4.428414226,-0.692069759,2.491402293,4.085261787,-7.755241494,1.704436391,-8.258719114,5.159385305,-1.791105894,-2.508615196,0.01158346302,-0.5446877908,0.009649292833,-0.0638227243,-0.8683039824,0.6695201879,4.413974473,-4.543771148,-9.490840153,8.743545742,-7.904871705,7.990547541,8.055883504,6.491460333,6.783611521
8.78,0.4886106074,0.00561241707,1.861172159,1.947972203,0.4648136751,4.047804962,-0.5314345619,1.996251871,3.71995809,-7.477369962,1.717777453,-8.528204541,5.723298336,-1.447645315,-2.574119311,0.5880806108,-0.3907945916,-0.02571617034,-0.07589491433,-1.076542451,0.8275379879,4.098594185,-4.117345927,-9.130230439,8.71695234,-7.895629786,8.102032253,8.040511134,6.51622107,6.70059526
8.79,0.3559686527,0.4689445499,2.68665306,1.606562424,0.4720131358,3.569766427,-0.362559427,1.470347551,3.297897053,-7.11074772,1.71091624,-8.698129705,6.233247751,-1.090820157,-2.615006922,1.159902762,-0.2337947378,-0.06087747543,-0.08745371046,-1.277425886,0.9798951384,3.758609035,-3.666203271,-8.714823858,8.643786949,-7.844215485,8.170230304,7.986472902,6.509365455,6.585077402
8.8,0.2078193739,0.9122352447,3.396317066,1.227862381,0.4684137814,3.005804845,-0.1880627776,0.9217913188,2.825518282,-6.659726297,1.683933445,-8.766510858,6.684425357,-0.7239246084,-2.630887017,1.722504169,-0.07493631315,-0.09555548038,-0.0984209228,-1.469581833,1.125549463,3.396060036,-3.193051502,-8.247113554,8.524440468,-7.750903418,8.194777334,7.894028669,6.470926752,6.437618273
8.81,0.05061670703,1.316539441,3.959571809,0.8206621616,0.4540979587,2.369494575,-0.01065019885,0.3590341348,2.310029107,-6.129658973,1.637146404,-8.732549704,7.072577108,-0.3503458293,-2.621607734,2.271412384,0.08451782408,-0.12947488,-0.1087223632,-1.651697467,1.263504635,3.013123659,-2.700731064,-7.729906581,8.359550531,-7.616191986,8.175542195,7.76362299,6.401091463,6.258933131
8.82,-0.1087910127,1.664578256,4.352136366,0.3944133774,0.4293931881,1.676151388,0.1669275121,-0.2092542648,1.759294613,-5.526837248,1.571105366,-8.596642712,7.394043215,0.02646732258,-2.587257811,2.802263815,0.2433000797,-0.1623663916,-0.1182883473,-1.822528556,1.392816993,2.612098764,-2.192197478,-7.166307058,8.149998092,-7.440800714,8.112627654,7.59588297,6.300198425,6.049888698
